lat,lng,date,hour,altitude,course,speed,humidity,temperature,pm25https://raw.githubusercontent.com/daquina-io/visualizacionCalidadAire/master/data/points.csv
INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,41.00,25.00,3.11
INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,38.00,24.00,3.51
INVALID,INVALID,1/6/2080,00:00:21.79,INVALID,INVALID,INVALID,38.00,24.00,2.88
INVALID,INVALID,1/6/2080,00:00:34.79,INVALID,INVALID,INVALID,38.00,24.00,2.35
INVALID,INVALID,1/6/2080,00:00:34.79,INVALID,INVALID,INVALID,38.00,24.00,2.50
INVALID,INVALID,1/6/2080,00:00:34.79,INVALID,INVALID,INVALID,38.00,24.00,2.10
INVALID,INVALID,1/6/2080,00:01:15.00,INVALID,INVALID,INVALID,37.00,25.00,2.80
INVALID,INVALID,1/6/2080,00:01:15.00,INVALID,INVALID,INVALID,37.00,25.00,3.95
INVALID,INVALID,1/6/2080,00:01:15.00,INVALID,INVALID,INVALID,37.00,25.00,3.17
INVALID,INVALID,1/9/2080,14:34:23.08,INVALID,INVALID,INVALID,37.00,25.00,4.66
INVALID,INVALID,1/9/2080,14:34:23.08,INVALID,INVALID,INVALID,37.00,25.00,5.14
INVALID,INVALID,1/9/2080,14:34:23.08,INVALID,INVALID,INVALID,37.00,25.00,5.49
INVALID,INVALID,1/9/2080,14:35:03.08,INVALID,INVALID,INVALID,37.00,25.00,5.93
INVALID,INVALID,1/9/2080,14:35:16.08,INVALID,INVALID,INVALID,37.00,25.00,5.73
INVALID,INVALID,1/9/2080,14:35:16.08,INVALID,INVALID,INVALID,37.00,25.00,5.76
INVALID,INVALID,1/9/2080,14:35:43.09,INVALID,INVALID,INVALID,37.00,25.00,5.93
INVALID,INVALID,1/9/2080,14:35:43.09,INVALID,INVALID,INVALID,37.00,25.00,6.19
INVALID,INVALID,1/9/2080,14:36:10.08,INVALID,INVALID,INVALID,37.00,25.00,6.00
INVALID,INVALID,1/9/2080,14:36:23.29,INVALID,INVALID,INVALID,37.00,25.00,6.20
INVALID,INVALID,1/9/2080,14:36:37.08,INVALID,INVALID,INVALID,37.00,25.00,6.31
INVALID,INVALID,1/9/2080,14:36:37.08,INVALID,INVALID,INVALID,41.00,25.00,6.38
INVALID,INVALID,1/9/2080,14:36:37.08,INVALID,INVALID,INVALID,37.00,25.00,6.24
INVALID,INVALID,4/5/2017,14:37:18.07,INVALID,INVALID,INVALID,37.00,25.00,6.25
INVALID,INVALID,4/5/2017,14:37:18.07,INVALID,INVALID,INVALID,37.00,25.00,6.31
6.263360,-75.597468,4/4/2017,21:03:45.00,1631.40,348.94,0.00,23.00,45.00,3.12
6.263360,-75.597468,4/4/2017,21:03:45.00,1631.40,348.94,0.00,23.00,45.00,3.29
6.263360,-75.597468,4/4/2017,21:03:45.00,1631.40,348.94,0.00,23.00,45.00,3.30
6.263360,-75.597468,4/4/2017,21:03:45.00,1631.40,348.94,0.00,23.00,45.00,3.33
6.263360,-75.597468,4/4/2017,21:05:10.00,1631.40,348.94,0.00,23.00,45.00,3.12
6.263360,-75.597468,4/4/2017,21:05:10.00,1631.40,348.94,0.00,23.00,45.00,3.01
6.263360,-75.597468,4/4/2017,21:05:10.00,1631.40,348.94,0.00,23.00,45.00,3.74
6.263360,-75.597468,4/4/2017,21:05:10.00,1631.40,348.94,0.00,23.00,45.00,3.29
6.263360,-75.597468,4/4/2017,21:05:10.00,1631.40,348.94,0.00,23.00,45.00,3.72
6.263360,-75.597468,4/4/2017,21:06:21.00,1631.40,348.94,0.00,23.00,45.00,3.60
6.263360,-75.597468,4/4/2017,21:06:21.00,1631.40,348.94,0.00,23.00,45.00,3.08
6.263360,-75.597468,4/4/2017,21:06:21.00,1631.40,348.94,0.00,23.00,45.00,3.23
6.263360,-75.597468,4/4/2017,21:06:21.00,1631.40,348.94,0.00,23.00,45.00,3.59
6.263360,-75.597468,4/4/2017,21:06:21.00,1631.40,348.94,0.00,23.00,45.00,3.08
6.263360,-75.597468,4/4/2017,21:07:32.00,1631.40,348.94,0.00,23.00,45.00,3.47
6.263360,-75.597468,4/4/2017,21:07:32.00,1631.40,348.94,0.00,23.00,45.00,3.86
6.263360,-75.597468,4/4/2017,21:07:32.00,1631.40,348.94,0.00,23.00,45.00,3.71
6.263360,-75.597468,4/4/2017,21:07:32.00,1631.40,348.94,0.00,23.00,45.00,3.34
6.263360,-75.597468,4/4/2017,21:07:32.00,1631.40,348.94,0.00,23.00,45.00,3.22
6.263360,-75.597468,4/4/2017,21:07:32.00,1631.40,348.94,0.00,23.00,45.00,3.87
6.263360,-75.597468,4/4/2017,21:08:57.00,1631.40,348.94,0.00,23.00,45.00,3.52
6.263360,-75.597468,4/4/2017,21:08:57.00,1631.40,348.94,0.00,23.00,45.00,3.17
6.263360,-75.597468,4/4/2017,21:08:57.00,1631.40,348.94,0.00,23.00,45.00,4.31
6.263360,-75.597468,4/4/2017,21:08:57.00,1631.40,348.94,0.00,23.00,45.00,3.86
6.263360,-75.597468,4/4/2017,21:08:57.00,1631.40,348.94,0.00,23.00,45.00,3.51
6.263360,-75.597468,4/4/2017,21:10:08.00,1631.40,348.94,0.00,23.00,45.00,3.74
6.263360,-75.597468,4/4/2017,21:10:08.00,1631.40,348.94,0.00,23.00,45.00,3.20
6.263360,-75.597468,4/4/2017,21:10:08.00,1631.40,348.94,0.00,23.00,45.00,3.24
6.263360,-75.597468,4/4/2017,21:10:08.00,1631.40,348.94,0.00,23.00,45.00,3.59
6.263360,-75.597468,4/4/2017,21:10:08.00,1631.40,348.94,0.00,23.00,45.00,3.67
6.263360,-75.597468,4/4/2017,21:10:08.00,1631.40,348.94,0.00,23.00,45.00,3.23
6.263360,-75.597468,4/4/2017,21:11:33.00,1631.40,348.94,0.00,23.00,45.00,3.29
6.263360,-75.597468,4/4/2017,21:11:33.00,1631.40,348.94,0.00,23.00,45.00,3.67
6.263360,-75.597468,4/4/2017,21:11:33.00,1631.40,348.94,0.00,23.00,45.00,3.91
6.263360,-75.597468,4/4/2017,21:11:33.00,1631.40,348.94,0.00,23.00,45.00,3.32
6.263360,-75.597468,4/4/2017,21:11:33.00,1631.40,348.94,0.00,23.00,45.00,3.09
6.263360,-75.597468,4/4/2017,21:12:44.00,1631.40,348.94,0.00,23.00,45.00,2.79
6.263360,-75.597468,4/4/2017,21:12:58.00,1631.40,348.94,0.00,24.00,44.00,3.27
6.263360,-75.597468,4/4/2017,21:12:58.00,1631.40,348.94,0.00,24.00,44.00,3.39
6.263360,-75.597468,4/4/2017,21:12:58.00,1631.40,348.94,0.00,24.00,44.00,3.26
6.263360,-75.597468,4/4/2017,21:12:58.00,1631.40,348.94,0.00,24.00,44.00,3.32
6.263360,-75.597468,4/4/2017,21:13:55.00,1631.40,348.94,0.00,24.00,44.00,3.32
6.263360,-75.597468,4/4/2017,21:14:09.00,1631.40,348.94,0.00,24.00,43.00,4.24
6.263360,-75.597468,4/4/2017,21:14:09.00,1631.40,348.94,0.00,25.00,42.00,3.85
6.263360,-75.597468,4/4/2017,21:14:09.00,1631.40,348.94,0.00,25.00,42.00,3.31
6.263360,-75.597468,4/4/2017,21:14:09.00,1631.40,348.94,0.00,24.00,41.00,3.39
6.263360,-75.597468,4/4/2017,21:14:09.00,1631.40,348.94,0.00,25.00,41.00,3.44
6.263360,-75.597468,4/4/2017,21:15:20.00,1631.40,348.94,0.00,25.00,41.00,3.43
6.263360,-75.597468,4/4/2017,21:15:34.00,1631.40,348.94,0.00,26.00,40.00,3.55
6.263360,-75.597468,4/4/2017,21:15:34.00,1631.40,348.94,0.00,25.00,40.00,3.92
6.263360,-75.597468,4/4/2017,21:15:34.00,1631.40,348.94,0.00,26.00,40.00,3.60
6.263360,-75.597468,4/4/2017,21:15:34.00,1631.40,348.94,0.00,25.00,40.00,3.71
6.263360,-75.597468,4/4/2017,21:15:34.00,1631.40,348.94,0.00,26.00,40.00,3.32
6.263360,-75.597468,4/4/2017,21:16:45.00,1631.40,348.94,0.00,25.00,40.00,3.69
6.263360,-75.597468,4/4/2017,21:16:45.00,1631.40,348.94,0.00,25.00,41.00,4.02
6.263360,-75.597468,4/4/2017,21:16:45.00,1631.40,348.94,0.00,25.00,41.00,3.63
6.263360,-75.597468,4/4/2017,21:16:45.00,1631.40,348.94,0.00,25.00,41.00,3.83
6.263360,-75.597468,4/4/2017,21:17:42.00,1631.40,348.94,0.00,25.00,42.00,3.66
6.263360,-75.597468,4/4/2017,21:17:42.00,1631.40,348.94,0.00,25.00,42.00,3.64
6.263360,-75.597468,4/4/2017,21:17:42.00,1631.40,348.94,0.00,25.00,42.00,3.28
6.263360,-75.597468,4/4/2017,21:17:42.00,1631.40,348.94,0.00,25.00,42.00,3.80
6.263360,-75.597468,4/4/2017,21:18:39.00,1631.40,348.94,0.00,25.00,42.00,3.59
6.263360,-75.597468,4/4/2017,21:18:39.00,1631.40,348.94,0.00,24.00,43.00,3.52
6.263360,-75.597468,4/4/2017,21:18:39.00,1631.40,348.94,0.00,24.00,44.00,3.71
6.263360,-75.597468,4/4/2017,21:18:39.00,1631.40,348.94,0.00,24.00,44.00,4.17
6.263360,-75.597468,4/4/2017,21:18:39.00,1631.40,348.94,0.00,24.00,44.00,3.35
6.263360,-75.597468,4/4/2017,21:19:50.00,1631.40,348.94,0.00,24.00,44.00,3.30
6.263360,-75.597468,4/4/2017,21:20:04.00,1631.40,348.94,0.00,24.00,44.00,3.96
6.263360,-75.597468,4/4/2017,21:20:04.00,1631.40,348.94,0.00,24.00,44.00,3.69
6.263360,-75.597468,4/4/2017,21:20:04.00,1631.40,348.94,0.00,24.00,44.00,3.58
6.263360,-75.597468,4/4/2017,21:20:04.00,1631.40,348.94,0.00,24.00,44.00,3.43
6.263360,-75.597468,4/4/2017,21:20:04.00,1631.40,348.94,0.00,25.00,45.00,3.39
6.263360,-75.597468,4/4/2017,21:20:04.00,1631.40,348.94,0.00,23.00,45.00,4.00
6.263360,-75.597468,4/4/2017,21:21:29.00,1631.40,348.94,0.00,23.00,45.00,3.76
6.263360,-75.597468,4/4/2017,21:21:43.00,1631.40,348.94,0.00,24.00,44.00,3.53
6.263360,-75.597468,4/4/2017,21:21:57.00,1631.40,348.94,0.00,24.00,44.00,3.33
6.263360,-75.597468,4/4/2017,21:21:57.00,1631.40,348.94,0.00,24.00,44.00,3.87
6.263360,-75.597468,4/4/2017,21:21:57.00,1631.40,348.94,0.00,24.00,44.00,3.69
6.263360,-75.597468,4/4/2017,21:21:57.00,1631.40,348.94,0.00,24.00,44.00,3.29
6.263360,-75.597468,4/4/2017,21:22:54.00,1631.40,348.94,0.00,24.00,44.00,3.60
6.263360,-75.597468,4/4/2017,21:22:54.00,1631.40,348.94,0.00,24.00,44.00,3.27
6.263360,-75.597468,4/4/2017,21:23:23.00,1631.40,348.94,0.00,24.00,44.00,3.69
6.263360,-75.597468,4/4/2017,21:23:37.00,1631.40,348.94,0.00,24.00,44.00,3.37
6.263360,-75.597468,4/4/2017,21:23:51.00,1631.40,348.94,0.00,24.00,44.00,3.80
6.263360,-75.597468,4/4/2017,21:23:51.00,1631.40,348.94,0.00,24.00,43.00,3.23
6.263360,-75.597468,4/4/2017,21:23:51.00,1631.40,348.94,0.00,25.00,42.00,3.37
6.263360,-75.597468,4/4/2017,21:23:51.00,1631.40,348.94,0.00,25.00,42.00,3.32
6.263360,-75.597468,4/4/2017,21:23:51.00,1631.40,348.94,0.00,25.00,42.00,3.19
6.263360,-75.597468,4/4/2017,21:23:51.00,1631.40,348.94,0.00,25.00,42.00,3.34
6.263360,-75.597468,4/4/2017,21:25:16.00,1631.40,348.94,0.00,25.00,42.00,3.55
6.263360,-75.597468,4/4/2017,21:25:16.00,1631.40,348.94,0.00,25.00,42.00,3.44
6.263360,-75.597468,4/4/2017,21:25:16.00,1631.40,348.94,0.00,25.00,42.00,3.65
6.263360,-75.597468,4/4/2017,21:25:16.00,1631.40,348.94,0.00,25.00,42.00,3.59
6.263360,-75.597468,4/4/2017,21:25:16.00,1631.40,348.94,0.00,25.00,42.00,3.37
6.263360,-75.597468,4/4/2017,21:25:16.00,1631.40,348.94,0.00,25.00,41.00,3.85
6.263360,-75.597468,4/4/2017,21:26:41.00,1631.40,348.94,0.00,25.00,41.00,3.41
6.263360,-75.597468,4/4/2017,21:26:41.00,1631.40,348.94,0.00,25.00,42.00,3.49
6.263360,-75.597468,4/4/2017,21:26:41.00,1631.40,348.94,0.00,25.00,42.00,3.56
6.263360,-75.597468,4/4/2017,21:26:41.00,1631.40,348.94,0.00,25.00,42.00,3.30
6.263360,-75.597468,4/4/2017,21:27:38.00,1631.40,348.94,0.00,25.00,42.00,3.25
6.263360,-75.597468,4/4/2017,21:27:52.00,1631.40,348.94,0.00,24.00,43.00,3.61
6.263360,-75.597468,4/4/2017,21:27:52.00,1631.40,348.94,0.00,24.00,43.00,3.05
6.263360,-75.597468,4/4/2017,21:27:52.00,1631.40,348.94,0.00,24.00,43.00,3.32
6.263360,-75.597468,4/4/2017,21:27:52.00,1631.40,348.94,0.00,25.00,42.00,3.42
6.263360,-75.597468,4/4/2017,21:27:52.00,1631.40,348.94,0.00,25.00,42.00,3.17
6.263360,-75.597468,4/4/2017,21:29:03.00,1631.40,348.94,0.00,25.00,41.00,3.48
6.263360,-75.597468,4/4/2017,21:29:03.00,1631.40,348.94,0.00,25.00,41.00,3.29
6.263360,-75.597468,4/4/2017,21:29:03.00,1631.40,348.94,0.00,24.00,41.00,4.34
6.263360,-75.597468,4/4/2017,21:29:03.00,1631.40,348.94,0.00,25.00,40.00,3.93
6.263360,-75.597468,4/4/2017,21:30:00.00,1631.40,348.94,0.00,26.00,38.00,3.15
6.263360,-75.597468,4/4/2017,21:30:00.00,1631.40,348.94,0.00,26.00,38.00,3.33
6.263360,-75.597468,4/4/2017,21:30:00.00,1631.40,348.94,0.00,26.00,38.00,3.87
6.263360,-75.597468,4/4/2017,21:30:00.00,1631.40,348.94,0.00,27.00,38.00,3.28
6.263360,-75.597468,4/4/2017,21:30:57.00,1631.40,348.94,0.00,26.00,38.00,3.17
6.263360,-75.597468,4/4/2017,21:30:57.00,1631.40,348.94,0.00,26.00,37.00,4.30
6.263360,-75.597468,4/4/2017,21:30:57.00,1631.40,348.94,0.00,26.00,37.00,3.53
6.263360,-75.597468,4/4/2017,21:30:57.00,1631.40,348.94,0.00,26.00,37.00,4.09
6.263360,-75.597468,4/4/2017,21:30:57.00,1631.40,348.94,0.00,26.00,37.00,3.91
6.263360,-75.597468,4/4/2017,21:32:08.00,1631.40,348.94,0.00,26.00,37.00,3.21
6.263360,-75.597468,4/4/2017,21:32:08.00,1631.40,348.94,0.00,26.00,37.00,4.19
6.263360,-75.597468,4/4/2017,21:32:08.00,1631.40,348.94,0.00,26.00,37.00,3.04
6.263360,-75.597468,4/4/2017,21:32:51.00,1631.40,348.94,0.00,26.00,37.00,3.63
6.263360,-75.597468,4/4/2017,21:33:05.00,1631.40,348.94,0.00,26.00,37.00,3.93
6.263360,-75.597468,4/4/2017,21:33:05.00,1631.40,348.94,0.00,26.00,37.00,3.75
6.263360,-75.597468,4/4/2017,21:33:05.00,1631.40,348.94,0.00,26.00,37.00,3.35
6.263360,-75.597468,4/4/2017,21:33:05.00,1631.40,348.94,0.00,26.00,37.00,3.42
6.263360,-75.597468,4/4/2017,21:34:02.00,1631.40,348.94,0.00,27.00,37.00,3.08
6.263360,-75.597468,4/4/2017,21:34:16.00,1631.40,348.94,0.00,26.00,37.00,3.18
6.263360,-75.597468,4/4/2017,21:34:16.00,1631.40,348.94,0.00,26.00,37.00,3.37
6.263360,-75.597468,4/4/2017,21:34:16.00,1631.40,348.94,0.00,26.00,37.00,3.12
6.263360,-75.597468,4/4/2017,21:34:16.00,1631.40,348.94,0.00,26.00,37.00,4.61
INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,37.00,27.00,6.06
INVALID,INVALID,1/6/2080,00:00:07.80,INVALID,INVALID,INVALID,33.00,28.00,5.82
INVALID,INVALID,1/6/2080,00:00:07.80,INVALID,INVALID,INVALID,35.00,28.00,7.32
INVALID,INVALID,1/6/2080,00:00:07.80,INVALID,INVALID,INVALID,33.00,27.00,6.44
INVALID,INVALID,1/6/2080,00:00:47.79,INVALID,INVALID,INVALID,33.00,28.00,5.68
INVALID,INVALID,1/6/2080,00:01:00.79,INVALID,INVALID,INVALID,33.00,28.00,7.30
INVALID,INVALID,1/6/2080,00:01:00.79,INVALID,INVALID,INVALID,33.00,28.00,7.91
INVALID,INVALID,1/6/2080,00:01:00.79,INVALID,INVALID,INVALID,33.00,28.00,6.28
INVALID,INVALID,1/6/2080,00:01:40.79,INVALID,INVALID,INVALID,34.00,28.00,7.51
INVALID,INVALID,1/6/2080,00:01:40.79,INVALID,INVALID,INVALID,36.00,28.00,9.45
INVALID,INVALID,1/9/2080,21:27:35.09,INVALID,INVALID,INVALID,34.00,28.00,8.00
INVALID,INVALID,1/9/2080,21:27:48.09,INVALID,INVALID,INVALID,34.00,29.00,9.55
INVALID,INVALID,1/9/2080,21:27:48.09,INVALID,INVALID,INVALID,35.00,28.00,10.36
INVALID,INVALID,4/5/2017,21:28:15.10,INVALID,INVALID,INVALID,34.00,29.00,8.32
INVALID,INVALID,4/5/2017,21:28:29.09,INVALID,INVALID,INVALID,37.00,27.00,10.72
INVALID,INVALID,4/5/2017,21:28:42.30,INVALID,INVALID,INVALID,34.00,29.00,9.13
INVALID,INVALID,4/5/2017,21:28:42.30,INVALID,INVALID,INVALID,33.00,29.00,9.57
6.260142,-75.576085,4/5/2017,21:29:10.00,INVALID,0.00,0.37,34.00,29.00,9.71
6.260193,-75.576032,4/5/2017,21:29:24.00,INVALID,257.68,3.56,34.00,29.00,8.13
6.260193,-75.576032,4/5/2017,21:29:24.00,INVALID,257.68,3.56,37.00,27.00,9.31
6.258000,-75.578200,4/5/2017,21:29:52.00,INVALID,354.71,15.22,33.00,27.00,7.41
6.258000,-75.578200,4/5/2017,21:29:52.00,INVALID,354.71,15.22,32.00,29.00,5.99
6.258000,-75.578200,4/5/2017,21:29:52.00,INVALID,354.71,15.22,34.00,29.00,8.58
6.258000,-75.578200,4/5/2017,21:29:52.00,INVALID,354.71,15.22,33.00,29.00,6.55
6.259028,-75.576047,4/5/2017,21:30:47.00,1518.30,55.09,18.56,34.00,28.00,7.69
6.259302,-75.575528,4/5/2017,21:31:01.00,1517.10,57.19,3.91,33.00,29.00,7.25
6.259465,-75.575303,4/5/2017,21:31:15.00,1495.80,57.19,3.91,33.00,28.00,10.51
6.259650,-75.575260,4/5/2017,21:31:29.00,1491.60,57.19,3.91,33.00,27.00,10.14
6.259650,-75.575260,4/5/2017,21:31:29.00,1491.60,57.19,3.91,33.00,28.00,8.24
6.259650,-75.575260,4/5/2017,21:31:29.00,1491.60,57.19,3.91,33.00,28.00,7.30
6.259650,-75.575260,4/5/2017,21:31:29.00,1491.60,57.19,3.91,33.00,28.00,9.73
6.259650,-75.575260,4/5/2017,21:31:29.00,1491.60,57.19,3.91,33.00,28.00,9.29
6.260955,-75.575185,4/5/2017,21:32:40.00,1491.60,358.24,9.28,33.00,28.00,8.93
6.261395,-75.575177,4/5/2017,21:32:54.00,1485.30,2.02,12.95,34.00,28.00,8.72
6.261395,-75.575177,4/5/2017,21:32:54.00,1485.30,2.02,12.95,33.00,28.00,11.29
6.261395,-75.575177,4/5/2017,21:32:54.00,1485.30,2.02,12.95,33.00,28.00,11.37
6.261395,-75.575177,4/5/2017,21:32:54.00,1485.30,2.02,12.95,33.00,28.00,10.11
6.263190,-75.575210,4/5/2017,21:33:51.00,1485.30,359.46,11.33,33.00,28.00,9.61
6.263598,-75.575180,4/5/2017,21:34:05.00,1485.70,1.18,12.32,33.00,28.00,9.11
6.263942,-75.575183,4/5/2017,21:34:19.00,1486.10,4.70,8.96,33.00,28.00,6.81
6.264307,-75.575203,4/5/2017,21:34:33.00,1486.20,4.70,8.96,33.00,28.00,7.91
6.264720,-75.575222,4/5/2017,21:34:47.00,1485.30,4.70,8.96,33.00,28.00,7.91
6.265020,-75.575268,4/5/2017,21:35:01.00,1485.80,4.70,8.96,33.00,28.00,8.41
6.265130,-75.575240,4/5/2017,21:35:15.00,1486.80,73.33,5.06,33.00,28.00,11.73
6.265100,-75.574965,4/5/2017,21:35:29.00,1487.00,73.33,5.06,33.00,28.00,14.59
6.264795,-75.574848,4/5/2017,21:35:43.00,1485.60,73.33,5.06,33.00,28.00,8.88
6.264795,-75.574848,4/5/2017,21:35:43.00,1485.60,73.33,5.06,33.00,28.00,16.45
6.264795,-75.574848,4/5/2017,21:35:43.00,1485.60,73.33,5.06,33.00,28.00,15.54
6.264795,-75.574848,4/5/2017,21:35:43.00,1485.60,73.33,5.06,33.00,28.00,12.19
6.264795,-75.574848,4/5/2017,21:35:43.00,1485.60,73.33,5.06,33.00,28.00,8.72
6.264795,-75.574848,4/5/2017,21:35:43.00,1485.60,73.33,5.06,33.00,28.00,8.86
6.264795,-75.574848,4/5/2017,21:35:43.00,1485.60,73.33,5.06,34.00,28.00,11.39
6.264795,-75.574848,4/5/2017,21:35:43.00,1485.60,73.33,5.06,33.00,28.00,8.57
6.264812,-75.569758,4/5/2017,21:37:36.00,1482.80,99.66,0.31,33.00,28.00,12.63
6.264892,-75.569605,4/5/2017,21:37:50.00,1482.60,54.41,5.11,33.00,28.00,14.52
INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,33.00,28.00,10.57
INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,32.00,29.00,10.85
INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,32.00,29.00,12.67
6.265132,-75.569352,4/5/2017,21:39:02.00,1482.40,0.07,4.22,32.00,29.00,12.59
6.265262,-75.569303,4/5/2017,21:39:16.00,1484.80,16.76,0.00,32.00,29.00,8.05
6.265262,-75.569303,4/5/2017,21:39:16.00,1484.80,16.76,0.00,34.00,29.00,10.71
6.265262,-75.569303,4/5/2017,21:39:16.00,1484.80,16.76,0.00,34.00,29.00,11.38
6.265262,-75.569303,4/5/2017,21:39:16.00,1484.80,16.76,0.00,32.00,29.00,11.35
6.265262,-75.569303,4/5/2017,21:39:16.00,1484.80,16.76,0.00,32.00,29.00,17.01
6.265262,-75.569303,4/5/2017,21:39:16.00,1484.80,16.76,0.00,32.00,29.00,11.13
6.266212,-75.569213,4/5/2017,21:40:41.00,1484.80,267.88,0.00,32.00,29.00,16.86
6.266290,-75.569013,4/5/2017,21:40:55.00,1488.40,62.51,4.48,32.00,29.00,16.57
6.266332,-75.568965,4/5/2017,21:41:09.00,1486.70,62.51,4.48,32.00,29.00,10.37
6.266332,-75.568965,4/5/2017,21:41:23.00,1486.70,62.51,4.48,32.00,29.00,6.48
6.266413,-75.568420,4/5/2017,21:41:54.00,INVALID,128.26,5.06,32.00,29.00,8.82
6.266385,-75.568252,4/5/2017,21:42:08.00,1495.20,127.62,5.57,32.00,29.00,7.53
6.266473,-75.568213,4/5/2017,21:42:22.00,1497.90,127.62,5.57,32.00,29.00,7.02
6.266473,-75.568213,4/5/2017,21:42:22.00,1497.90,127.62,5.57,32.00,29.00,10.20
6.266473,-75.568213,4/5/2017,21:42:22.00,1497.90,127.62,5.57,32.00,29.00,7.41
6.266473,-75.568213,4/5/2017,21:42:22.00,1497.90,127.62,5.57,32.00,29.00,7.58
6.266493,-75.568338,INVALID,21:44:02.00,1493.30,INVALID,INVALID,32.00,29.00,8.89
INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,40.00,25.00,11.00
INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,36.00,25.00,8.04
INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID,36.00,25.00,6.54
INVALID,INVALID,1/6/2080,00:00:34.79,INVALID,INVALID,INVALID,36.00,25.00,5.87
INVALID,INVALID,1/6/2080,00:00:47.79,INVALID,INVALID,INVALID,36.00,25.00,4.34
INVALID,INVALID,1/6/2080,00:00:47.79,INVALID,INVALID,INVALID,36.00,25.00,5.69
INVALID,INVALID,1/6/2080,00:00:47.79,INVALID,INVALID,INVALID,37.00,25.00,5.99
INVALID,INVALID,1/6/2080,00:01:27.79,INVALID,INVALID,INVALID,36.00,25.00,5.55
INVALID,INVALID,1/6/2080,00:01:40.79,INVALID,INVALID,INVALID,36.00,25.00,8.35
INVALID,INVALID,1/6/2080,00:01:40.79,INVALID,INVALID,INVALID,41.00,25.00,8.56
INVALID,INVALID,1/6/2080,00:01:40.79,INVALID,INVALID,INVALID,37.00,25.00,6.97
INVALID,INVALID,1/6/2080,00:02:20.80,INVALID,INVALID,INVALID,37.00,25.00,7.31
INVALID,INVALID,1/6/2080,00:02:20.80,INVALID,INVALID,INVALID,37.00,25.00,3.49
INVALID,INVALID,1/6/2080,00:02:20.80,INVALID,INVALID,INVALID,37.00,25.00,3.52
INVALID,INVALID,1/6/2080,00:03:00.80,INVALID,INVALID,INVALID,37.00,25.00,4.43
INVALID,INVALID,1/6/2080,00:03:13.80,INVALID,INVALID,INVALID,36.00,25.00,5.60
INVALID,INVALID,1/6/2080,00:03:13.80,INVALID,INVALID,INVALID,36.00,25.00,5.02
INVALID,INVALID,1/6/2080,00:03:13.80,INVALID,INVALID,INVALID,36.00,25.00,4.51
INVALID,INVALID,1/6/2080,00:03:53.80,INVALID,INVALID,INVALID,36.00,26.00,5.19
INVALID,INVALID,1/6/2080,00:04:06.80,INVALID,INVALID,INVALID,36.00,25.00,7.09
INVALID,INVALID,1/6/2080,00:04:06.80,INVALID,INVALID,INVALID,36.00,25.00,8.09
INVALID,INVALID,1/6/2080,00:04:33.71,INVALID,INVALID,INVALID,36.00,25.00,5.42
INVALID,INVALID,1/10/2080,00:25:19.08,INVALID,INVALID,INVALID,36.00,25.00,11.80
INVALID,INVALID,1/10/2080,00:25:19.08,INVALID,INVALID,INVALID,36.00,25.00,8.26
INVALID,INVALID,1/10/2080,00:25:19.08,INVALID,INVALID,INVALID,36.00,25.00,7.89
INVALID,INVALID,1/10/2080,00:25:59.08,INVALID,INVALID,INVALID,36.00,26.00,12.56
INVALID,INVALID,1/10/2080,00:25:59.08,INVALID,INVALID,INVALID,36.00,25.00,9.24
INVALID,INVALID,1/10/2080,00:25:59.08,INVALID,INVALID,INVALID,36.00,25.00,8.58
INVALID,INVALID,1/10/2080,00:26:39.08,INVALID,INVALID,INVALID,36.00,25.00,7.21
INVALID,INVALID,1/10/2080,00:26:52.08,INVALID,INVALID,INVALID,36.00,25.00,7.66
INVALID,INVALID,1/10/2080,00:26:52.08,INVALID,INVALID,INVALID,36.00,25.00,9.17
INVALID,INVALID,4/6/2017,00:27:19.08,INVALID,INVALID,INVALID,37.00,25.00,9.36
INVALID,INVALID,4/6/2017,00:27:32.30,INVALID,INVALID,INVALID,36.00,25.00,7.21
INVALID,INVALID,4/6/2017,00:27:32.30,INVALID,INVALID,INVALID,36.00,25.00,13.00
INVALID,INVALID,4/6/2017,00:27:59.30,INVALID,INVALID,INVALID,36.00,25.00,6.24
INVALID,INVALID,4/6/2017,00:28:12.31,INVALID,INVALID,INVALID,36.00,25.00,7.87
INVALID,INVALID,4/6/2017,00:28:26.09,INVALID,INVALID,INVALID,36.00,25.00,9.53
INVALID,INVALID,4/6/2017,00:28:39.30,INVALID,INVALID,INVALID,36.00,25.00,9.67
INVALID,INVALID,4/6/2017,00:28:53.09,INVALID,INVALID,INVALID,36.00,25.00,8.15
INVALID,INVALID,4/6/2017,00:29:06.30,INVALID,INVALID,INVALID,36.00,25.00,7.43
INVALID,INVALID,4/6/2017,00:29:06.30,INVALID,INVALID,INVALID,36.00,25.00,10.90
